image path,green_players alive,green_ability_count,green_ult_points,green_ults,red_players_alive,red_ability_count,red_ult_points,red_ults,green_win
output/screenshots\1718773162.3801746.jpg,4,8,4,2,4,8,4,2,0
output/screenshots\1718773163.0126061.jpg,4,8,4,2,4,8,4,2,0
output/screenshots\1718773163.6323047.jpg,4,7,4,2,4,7,4,2,0
output/screenshots\1718773164.2673132.jpg,4,7,4,2,4,7,4,2,0
output/screenshots\1718773164.8929083.jpg,4,5,1,2,4,5,1,2,0
output/screenshots\1718773165.522461.jpg,4,6,3,2,4,6,3,2,0
output/screenshots\1718773166.1633368.jpg,4,6,4,2,4,6,4,2,0
output/screenshots\1718773166.8074722.jpg,4,6,4,2,4,6,4,2,0
output/screenshots\1718773167.4336333.jpg,4,6,4,2,4,6,4,2,0
output/screenshots\1718773168.072037.jpg,4,6,4,2,4,6,4,2,0
output/screenshots\1718773168.7005844.jpg,4,6,4,2,4,6,4,2,0
output/screenshots\1718773169.3173568.jpg,4,6,3,2,4,6,3,2,0
output/screenshots\1718773169.9403574.jpg,4,5,3,1,4,5,3,1,0
output/screenshots\1718773170.5721643.jpg,4,5,4,1,4,5,4,1,0
output/screenshots\1718773171.2090302.jpg,4,4,4,1,4,4,4,1,0
output/screenshots\1718773171.8530715.jpg,4,4,4,1,4,4,4,1,0
output/screenshots\1718773172.4805474.jpg,4,4,4,1,4,4,4,1,0
output/screenshots\1718773173.1226685.jpg,4,4,4,1,4,4,4,1,0
output/screenshots\1718773173.750104.jpg,4,4,4,1,4,4,4,1,0
output/screenshots\1718773174.391473.jpg,4,4,4,1,4,4,4,1,0
output/screenshots\1718773175.0210154.jpg,4,4,4,0,4,4,4,0,0
output/screenshots\1718773175.649228.jpg,4,3,4,0,4,3,4,0,0
output/screenshots\1718773176.2816472.jpg,4,3,4,0,4,3,4,0,0
output/screenshots\1718773176.9205437.jpg,4,3,4,0,4,3,4,0,0
output/screenshots\1718773177.5626314.jpg,4,3,4,0,4,3,4,0,0
output/screenshots\1718773178.1780753.jpg,4,3,4,0,4,3,4,0,0
output/screenshots\1718773178.8027363.jpg,4,3,4,0,4,3,4,0,0
output/screenshots\1718773179.4233103.jpg,4,3,4,0,4,3,4,0,0
output/screenshots\1718773180.0570025.jpg,4,3,3,0,4,3,3,0,0
output/screenshots\1718773180.6807058.jpg,4,3,4,0,4,3,4,0,0
output/screenshots\1718773181.3165314.jpg,4,3,4,0,4,3,4,0,0
output/screenshots\1718773181.9473608.jpg,4,2,4,0,4,2,4,0,0
output/screenshots\1718773182.5986972.jpg,4,2,4,0,4,2,4,0,0
output/screenshots\1718773183.2616324.jpg,3,1,4,0,3,1,4,0,0
output/screenshots\1718773183.9105022.jpg,3,1,5,0,3,1,5,0,0
output/screenshots\1718773184.5488405.jpg,3,1,5,0,3,1,5,0,0
output/screenshots\1718773185.1738212.jpg,3,1,5,0,3,1,5,0,0
output/screenshots\1718773185.8050923.jpg,3,1,5,0,3,1,5,0,0
output/screenshots\1718773186.4347093.jpg,3,1,5,0,3,1,5,0,0
output/screenshots\1718773187.0731425.jpg,3,1,5,0,3,1,5,0,0
output/screenshots\1718773187.7017534.jpg,3,1,5,0,3,1,5,0,0
output/screenshots\1718773188.3264184.jpg,2,1,5,0,2,1,5,0,0
output/screenshots\1718773188.9649844.jpg,2,1,5,0,2,1,5,0,0
output/screenshots\1718773189.59125.jpg,2,1,6,0,2,1,6,0,0
output/screenshots\1718773190.2236018.jpg,1,1,1,0,1,1,1,0,0
output/screenshots\1718773190.8450677.jpg,1,1,1,0,1,1,1,0,0
output/screenshots\1718773191.4738085.jpg,1,1,1,0,1,1,1,0,0
output/screenshots\1718773192.1278305.jpg,1,1,1,0,1,1,1,0,0
output/screenshots\1718773192.770416.jpg,0,0,0,0,0,0,0,0,0
output/screenshots\1718773193.420359.jpg,0,0,0,0,0,0,0,0,0
output/screenshots\1718773205.909407.jpg,5,13,9,1,5,13,9,1,0
output/screenshots\1718773206.5054138.jpg,5,13,10,1,5,13,10,1,0
output/screenshots\1718773207.0988214.jpg,5,11,10,1,5,11,10,1,0
output/screenshots\1718773207.7290025.jpg,5,11,10,1,5,11,10,1,0
output/screenshots\1718773208.353306.jpg,6,11,10,1,6,11,10,1,0
output/screenshots\1718773208.9728086.jpg,5,11,10,1,5,11,10,1,0
output/screenshots\1718773209.5949025.jpg,7,10,10,1,7,10,10,1,0
output/screenshots\1718773210.2402265.jpg,5,10,10,1,5,10,10,1,0
output/screenshots\1718773210.8766947.jpg,5,10,10,1,5,10,10,1,0
output/screenshots\1718773211.5061495.jpg,5,10,10,1,5,10,10,1,0
output/screenshots\1718773212.1309185.jpg,5,10,10,1,5,10,10,1,0
output/screenshots\1718773212.7535274.jpg,5,10,10,1,5,10,10,1,0
output/screenshots\1718773213.4203496.jpg,5,10,10,1,5,10,10,1,0
output/screenshots\1718773214.0604231.jpg,5,10,10,1,5,10,10,1,0
output/screenshots\1718773214.694009.jpg,5,10,10,1,5,10,10,1,0
output/screenshots\1718773215.314931.jpg,5,9,10,1,5,9,10,1,0
output/screenshots\1718773215.927676.jpg,5,9,8,1,5,9,8,1,0
output/screenshots\1718773216.5526943.jpg,5,9,10,1,5,9,10,1,0
output/screenshots\1718773217.166121.jpg,5,8,10,1,5,8,10,1,0
output/screenshots\1718773217.785866.jpg,5,8,10,2,5,8,10,2,0
output/screenshots\1718773218.4067004.jpg,5,8,10,1,5,8,10,1,0
output/screenshots\1718773219.032464.jpg,5,7,10,1,5,7,10,1,0
output/screenshots\1718773219.6496787.jpg,6,7,10,1,6,7,10,1,0
output/screenshots\1718773220.2849524.jpg,4,6,9,1,4,6,9,1,0
output/screenshots\1718773220.909105.jpg,5,5,6,1,5,5,6,1,0
output/screenshots\1718773221.5355468.jpg,4,5,9,1,4,5,9,1,0
output/screenshots\1718773222.1613736.jpg,3,4,3,1,3,4,3,1,0
output/screenshots\1718773222.794841.jpg,3,4,3,1,3,4,3,1,0
output/screenshots\1718773223.4335632.jpg,3,4,3,1,3,4,3,1,0
output/screenshots\1718773224.0657022.jpg,4,4,3,1,4,4,3,1,0
output/screenshots\1718773224.7000716.jpg,3,4,3,1,3,4,3,1,0
output/screenshots\1718773225.3328137.jpg,3,1,2,1,3,1,2,1,0
output/screenshots\1718773225.985753.jpg,3,4,3,1,3,4,3,1,0
output/screenshots\1718773226.6726882.jpg,3,4,3,2,3,4,3,2,0
output/screenshots\1718773227.3378599.jpg,3,4,3,1,3,4,3,1,0
output/screenshots\1718773227.9797819.jpg,3,4,3,1,3,4,3,1,0
output/screenshots\1718773228.6244905.jpg,3,4,3,1,3,4,3,1,0
output/screenshots\1718773229.248908.jpg,3,4,3,1,3,4,3,1,0
output/screenshots\1718773229.9014304.jpg,3,4,3,1,3,4,3,1,0
output/screenshots\1718773230.530284.jpg,3,4,3,1,3,4,3,1,0
output/screenshots\1718773231.1732695.jpg,3,3,3,1,3,3,3,1,0
output/screenshots\1718773231.7915432.jpg,3,3,3,1,3,3,3,1,0
output/screenshots\1718773232.4083283.jpg,3,3,3,1,3,3,3,1,0
output/screenshots\1718773233.0707474.jpg,4,3,3,1,4,3,3,1,0
output/screenshots\1718773233.7061148.jpg,3,3,2,1,3,3,2,1,0
output/screenshots\1718773234.342903.jpg,3,3,3,1,3,3,3,1,0
output/screenshots\1718773234.962276.jpg,3,3,3,1,3,3,3,1,0
output/screenshots\1718773235.6047318.jpg,3,3,3,1,3,3,3,1,0
output/screenshots\1718773236.2402527.jpg,3,3,3,1,3,3,3,1,0
output/screenshots\1718773236.8690426.jpg,3,3,3,1,3,3,3,1,0
output/screenshots\1718773237.5011153.jpg,3,3,3,1,3,3,3,1,0
output/screenshots\1718773238.150067.jpg,3,3,3,1,3,3,3,1,0
